Year,Geography,Age,Category,Demographic,Count,Rate
2017,Kern,Under 18,Race-Ethnicity,African-American,412,304.4
2017,Kings,Under 18,Race-Ethnicity,African-American,61,366.1
2017,Los Angeles,Under 18,Race-Ethnicity,African-American,4168,254.8
2017,Madera,Under 18,Race-Ethnicity,African-American,25,433.0
2017,Marin,Under 18,Race-Ethnicity,African-American,17,176.4
2017,Merced,Under 18,Race-Ethnicity,African-American,71,338.1
2017,Monterey,Under 18,Race-Ethnicity,African-American,28,201.4
2017,Orange,Under 18,Race-Ethnicity,African-American,199,224.5
2017,Placer,Under 18,Race-Ethnicity,African-American,24,276.7
2017,Riverside,Under 18,Race-Ethnicity,African-American,731,225.8
2017,Sacramento,Under 18,Race-Ethnicity,African-American,1110,285.6
2017,San Bernardino,Under 18,Race-Ethnicity,African-American,1054,214.4
2017,San Diego,Under 18,Race-Ethnicity,African-American,517,143.6
2017,San Francisco,Under 18,Race-Ethnicity,African-American,236,348.0
2017,San Joaquin,Under 18,Race-Ethnicity,African-American,410,287.9
2017,San Luis Obispo,Under 18,Race-Ethnicity,African-American,11,
2017,San Mateo,Under 18,Race-Ethnicity,African-American,25,103.1
2017,Santa Barbara,Under 18,Race-Ethnicity,African-American,20,183.4
2017,Santa Clara,Under 18,Race-Ethnicity,African-American,92,105.3
2017,Solano,Under 18,Race-Ethnicity,African-American,474,372.9
2017,Sonoma,Under 18,Race-Ethnicity,African-American,29,238.7
2017,Stanislaus,Under 18,Race-Ethnicity,African-American,91,256.0
2017,Sutter,Under 18,Race-Ethnicity,African-American,15,377.2
2017,Tulare,Under 18,Race-Ethnicity,African-American,19,139.5
2017,Ventura,Under 18,Race-Ethnicity,African-American,40,180.7
2017,Yolo,Under 18,Race-Ethnicity,African-American,36,300.7
2017,Yuba,Under 18,Race-Ethnicity,African-American,21,347.1
2017,Alameda,Under 18,Race-Ethnicity,Hispanic,1085,97.5
2017,Butte,Under 18,Race-Ethnicity,Hispanic,46,41.4
2017,California,Under 18,Race-Ethnicity,Hispanic,36409,75.5
2017,Colusa,Under 18,Race-Ethnicity,Hispanic,32,72.0
2017,Contra Costa,Under 18,Race-Ethnicity,Hispanic,835,95.4
2017,El Dorado,Under 18,Race-Ethnicity,Hispanic,40,53.9
2017,Fresno,Under 18,Race-Ethnicity,Hispanic,2940,159.3
2017,Glenn,Under 18,Race-Ethnicity,Hispanic,14,34.7
2017,Humboldt,Under 18,Race-Ethnicity,Hispanic,25,47.1
2017,Imperial,Under 18,Race-Ethnicity,Hispanic,632,129.2
2017,Kern,Under 18,Race-Ethnicity,Hispanic,1272,76.5
2017,Kings,Under 18,Race-Ethnicity,Hispanic,329,104.8
2017,Lake,Under 18,Race-Ethnicity,Hispanic,23,50.9
2017,Los Angeles,Under 18,Race-Ethnicity,Hispanic,11509,81.7
2017,Madera,Under 18,Race-Ethnicity,Hispanic,440,138.5
2017,Marin,Under 18,Race-Ethnicity,Hispanic,71,52.7
2017,Mendocino,Under 18,Race-Ethnicity,Hispanic,56,70.6
2017,Merced,Under 18,Race-Ethnicity,Hispanic,619,110.8
2017,Monterey,Under 18,Race-Ethnicity,Hispanic,583,66.5
2017,Napa,Under 18,Race-Ethnicity,Hispanic,79,52.4
2017,Orange,Under 18,Race-Ethnicity,Hispanic,1999,57.8
2017,Placer,Under 18,Race-Ethnicity,Hispanic,79,50.6
2017,Riverside,Under 18,Race-Ethnicity,Hispanic,2044,56.3
2017,Sacramento,Under 18,Race-Ethnicity,Hispanic,916,77.5
2017,San Benito,Under 18,Race-Ethnicity,Hispanic,104,100.0
2017,San Bernardino,Under 18,Race-Ethnicity,Hispanic,2372,64.5
2017,San Diego,Under 18,Race-Ethnicity,Hispanic,2313,60.0
2017,San Francisco,Under 18,Race-Ethnicity,Hispanic,322,106.3
2017,San Joaquin,Under 18,Race-Ethnicity,Hispanic,748,70.1
2017,San Luis Obispo,Under 18,Race-Ethnicity,Hispanic,118,62.1
2017,San Mateo,Under 18,Race-Ethnicity,Hispanic,347,65.7
2017,Santa Barbara,Under 18,Race-Ethnicity,Hispanic,387,57.1
2017,Santa Clara,Under 18,Race-Ethnicity,Hispanic,934,57.4
2017,Santa Cruz,Under 18,Race-Ethnicity,Hispanic,188,58.5
2017,Shasta,Under 18,Race-Ethnicity,Hispanic,22,38.9
2017,Solano,Under 18,Race-Ethnicity,Hispanic,313,83.1
2017,Sonoma,Under 18,Race-Ethnicity,Hispanic,276,66.7
2017,Stanislaus,Under 18,Race-Ethnicity,Hispanic,648,73.9
2017,Sutter,Under 18,Race-Ethnicity,Hispanic,41,37.7
2017,Tehama,Under 18,Race-Ethnicity,Hispanic,43,77.0
2017,Tulare,Under 18,Race-Ethnicity,Hispanic,606,54.9
2017,Tuolumne,Under 18,Race-Ethnicity,Hispanic,11,
2017,Ventura,Under 18,Race-Ethnicity,Hispanic,703,60.9
2017,Yolo,Under 18,Race-Ethnicity,Hispanic,142,61.7
2017,Yuba,Under 18,Race-Ethnicity,Hispanic,40,49.4
2017,Alameda,Under 18,Race-Ethnicity,White,326,37.7
2017,Amador,Under 18,Race-Ethnicity,White,25,66.4
2017,Butte,Under 18,Race-Ethnicity,White,149,54.3
2017,Calaveras,Under 18,Race-Ethnicity,White,39,74.2
2017,California,Under 18,Race-Ethnicity,White,12281,50.2
2017,Contra Costa,Under 18,Race-Ethnicity,White,384,45.3
2017,Del Norte,Under 18,Race-Ethnicity,White,34,113.1
2017,El Dorado,Under 18,Race-Ethnicity,White,92,38.1
2017,Fresno,Under 18,Race-Ethnicity,White,717,140.1
2017,Humboldt,Under 18,Race-Ethnicity,White,120,69.7
2017,Imperial,Under 18,Race-Ethnicity,White,40,99.5
2017,Inyo,Under 18,Race-Ethnicity,White,17,92.6
2017,Kern,Under 18,Race-Ethnicity,White,408,66.2
2017,Kings,Under 18,Race-Ethnicity,White,105,105.0
2017,Lake,Under 18,Race-Ethnicity,White,60,78.9
2017,Lassen,Under 18,Race-Ethnicity,White,28,73.1
2017,Los Angeles,Under 18,Race-Ethnicity,White,1708,41.3
2017,Madera,Under 18,Race-Ethnicity,White,82,98.1
2017,Marin,Under 18,Race-Ethnicity,White,63,21.3
2017,Mariposa,Under 18,Race-Ethnicity,White,12,59.3
2017,Mendocino,Under 18,Race-Ethnicity,White,104,114.1
2017,Merced,Under 18,Race-Ethnicity,White,154,109.7
2017,Modoc,Under 18,Race-Ethnicity,White,11,
2017,Monterey,Under 18,Race-Ethnicity,White,74,37.1
2017,Napa,Under 18,Race-Ethnicity,White,58,54.8
2017,Nevada,Under 18,Race-Ethnicity,White,65,54.0
2017,Orange,Under 18,Race-Ethnicity,White,1014,47.9
2017,Placer,Under 18,Race-Ethnicity,White,230,48.6
2017,Plumas,Under 18,Race-Ethnicity,White,26,113.0
2017,Riverside,Under 18,Race-Ethnicity,White,871,59.8
2017,Sacramento,Under 18,Race-Ethnicity,White,719,60.0
2017,San Benito,Under 18,Race-Ethnicity,White,28,84.8
2017,San Bernardino,Under 18,Race-Ethnicity,White,716,66.0
2017,San Diego,Under 18,Race-Ethnicity,White,831,30.9
2017,San Francisco,Under 18,Race-Ethnicity,White,186,38.4
2017,San Joaquin,Under 18,Race-Ethnicity,White,284,70.5
2017,San Luis Obispo,Under 18,Race-Ethnicity,White,115,42.2
2017,San Mateo,Under 18,Race-Ethnicity,White,149,27.0
2017,Santa Barbara,Under 18,Race-Ethnicity,White,124,44.9
2017,Santa Clara,Under 18,Race-Ethnicity,White,298,27.9
2017,Santa Cruz,Under 18,Race-Ethnicity,White,81,34.3
2017,Shasta,Under 18,Race-Ethnicity,White,176,66.0
2017,Siskiyou,Under 18,Race-Ethnicity,White,33,58.8
2017,Solano,Under 18,Race-Ethnicity,White,246,88.5
2017,Sonoma,Under 18,Race-Ethnicity,White,213,47.0
2017,Stanislaus,Under 18,Race-Ethnicity,White,321,77.5
2017,Sutter,Under 18,Race-Ethnicity,White,40,47.2
2017,Tehama,Under 18,Race-Ethnicity,White,82,94.5
2017,Tulare,Under 18,Race-Ethnicity,White,128,50.5
2017,Tuolumne,Under 18,Race-Ethnicity,White,50,78.4
2017,Ventura,Under 18,Race-Ethnicity,White,277,45.6
2017,Yolo,Under 18,Race-Ethnicity,White,90,50.5
2017,Yuba,Under 18,Race-Ethnicity,White,56,58.3
2017,Alameda,Under 18,Sex,Female,1240,72.7
2017,Butte,Under 18,Sex,Female,77,33.6
2017,Calaveras,Under 18,Sex,Female,17,46.9
2017,California,Under 18,Sex,Female,24915,55.2
2017,Colusa,Under 18,Sex,Female,11,
2017,Contra Costa,Under 18,Sex,Female,879,71.9
2017,Del Norte,Under 18,Sex,Female,18,61.3
2017,El Dorado,Under 18,Sex,Female,66,38.6
2017,Fresno,Under 18,Sex,Female,1521,110.0
2017,Glenn,Under 18,Sex,Female,12,33.6
2017,Humboldt,Under 18,Sex,Female,78,56.5
2017,Imperial,Under 18,Sex,Female,254,97.1
2017,Inyo,Under 18,Sex,Female,12,62.4
2017,Kern,Under 18,Sex,Female,817,65.2
2017,Kings,Under 18,Sex,Female,173,77.7
2017,Lake,Under 18,Sex,Female,38,57.8
2017,Lassen,Under 18,Sex,Female,11,
2017,Los Angeles,Under 18,Sex,Female,6815,60.4
2017,Madera,Under 18,Sex,Female,220,105.8
2017,Marin,Under 18,Sex,Female,74,29.5
2017,Mendocino,Under 18,Sex,Female,89,95.3
2017,Merced,Under 18,Sex,Female,319,81.9
2017,Monterey,Under 18,Sex,Female,243,43.1
2017,Napa,Under 18,Sex,Female,74,52.1
2017,Nevada,Under 18,Sex,Female,39,49.1
2017,Orange,Under 18,Sex,Female,1368,38.7
2017,Placer,Under 18,Sex,Female,133,35.7
2017,Riverside,Under 18,Sex,Female,1339,45.7
2017,Sacramento,Under 18,Sex,Female,1121,63.4
2017,San Benito,Under 18,Sex,Female,55,77.2
2017,San Bernardino,Under 18,Sex,Female,1596,56.5
2017,San Diego,Under 18,Sex,Female,1557,39.6
2017,San Francisco,Under 18,Sex,Female,416,62.0
2017,San Joaquin,Under 18,Sex,Female,600,61.8
2017,San Luis Obispo,Under 18,Sex,Female,104,41.3
2017,San Mateo,Under 18,Sex,Female,264,33.2
2017,Santa Barbara,Under 18,Sex,Female,232,46.2
2017,Santa Clara,Under 18,Sex,Female,660,30.2
2017,Santa Cruz,Under 18,Sex,Female,104,35.1
2017,Shasta,Under 18,Sex,Female,92,50.1
2017,Siskiyou,Under 18,Sex,Female,15,35.5
2017,Solano,Under 18,Sex,Female,490,100.8
2017,Sonoma,Under 18,Sex,Female,199,41.1
2017,Stanislaus,Under 18,Sex,Female,397,55.9
2017,Sutter,Under 18,Sex,Female,37,30.6
2017,Tehama,Under 18,Sex,Female,43,56.9
2017,Tulare,Under 18,Sex,Female,392,56.2
2017,Tuolumne,Under 18,Sex,Female,23,53.0
2017,Ventura,Under 18,Sex,Female,398,41.0
2017,Yolo,Under 18,Sex,Female,92,37.0
2017,Yuba,Under 18,Sex,Female,54,52.2
2017,Alameda,Under 18,Sex,Male,1939,107.7
2017,Amador,Under 18,Sex,Male,29,106.1
2017,Butte,Under 18,Sex,Male,149,64.9
2017,Calaveras,Under 18,Sex,Male,33,91.8
2017,California,Under 18,Sex,Male,43872,92.8
2017,Colusa,Under 18,Sex,Male,26,84.6
2017,Contra Costa,Under 18,Sex,Male,1325,106.2
2017,Del Norte,Under 18,Sex,Male,34,113.9
2017,El Dorado,Under 18,Sex,Male,97,54.7
2017,Fresno,Under 18,Sex,Male,2850,195.9
2017,Glenn,Under 18,Sex,Male,15,38.9
2017,Humboldt,Under 18,Sex,Male,95,66.6
2017,Imperial,Under 18,Sex,Male,437,155.1
2017,Inyo,Under 18,Sex,Male,20,94.9
2017,Kern,Under 18,Sex,Male,1402,107.0
2017,Kings,Under 18,Sex,Male,333,140.3
2017,Lake,Under 18,Sex,Male,74,105.2
2017,Lassen,Under 18,Sex,Male,24,84.1
2017,Los Angeles,Under 18,Sex,Male,12246,103.6
2017,Madera,Under 18,Sex,Male,342,158.4
2017,Marin,Under 18,Sex,Male,91,35.6
2017,Mendocino,Under 18,Sex,Male,103,104.2
2017,Merced,Under 18,Sex,Male,575,141.2
2017,Modoc,Under 18,Sex,Male,12,135.7
2017,Monterey,Under 18,Sex,Male,504,84.5
2017,Napa,Under 18,Sex,Male,78,52.9
2017,Nevada,Under 18,Sex,Male,41,51.3
2017,Orange,Under 18,Sex,Male,2460,66.7
2017,Placer,Under 18,Sex,Male,239,63.8
2017,Plumas,Under 18,Sex,Male,19,120.9
2017,Riverside,Under 18,Sex,Male,2592,85.4
2017,Sacramento,Under 18,Sex,Male,2048,110.6
2017,San Benito,Under 18,Sex,Male,83,116.4
2017,San Bernardino,Under 18,Sex,Male,2923,98.9
2017,San Diego,Under 18,Sex,Male,2734,65.6
2017,San Francisco,Under 18,Sex,Male,633,87.8
2017,San Joaquin,Under 18,Sex,Male,1092,107.6
2017,San Luis Obispo,Under 18,Sex,Male,166,65.5
2017,San Mateo,Under 18,Sex,Male,488,58.3
2017,Santa Barbara,Under 18,Sex,Male,342,65.0
2017,Santa Clara,Under 18,Sex,Male,1174,50.8
2017,Santa Cruz,Under 18,Sex,Male,186,60.7
2017,Shasta,Under 18,Sex,Male,137,71.5
2017,Siskiyou,Under 18,Sex,Male,30,68.5
2017,Solano,Under 18,Sex,Male,709,139.1
2017,Sonoma,Under 18,Sex,Male,362,74.1
2017,Stanislaus,Under 18,Sex,Male,724,97.1
2017,Sutter,Under 18,Sex,Male,81,63.3
2017,Tehama,Under 18,Sex,Male,96,124.1
2017,Tulare,Under 18,Sex,Male,662,89.6
2017,Tuolumne,Under 18,Sex,Male,39,89.7
2017,Ventura,Under 18,Sex,Male,682,68.2
2017,Yolo,Under 18,Sex,Male,202,80.2
2017,Yuba,Under 18,Sex,Male,67,59.7
2018,Alameda,18 and Over,Total Population,18 and Over,5243,40.2
2018,Amador,18 and Over,Total Population,18 and Over,103,38.5
2018,Butte,18 and Over,Total Population,18 and Over,706,41.6
2018,Calaveras,18 and Over,Total Population,18 and Over,136,45.9
2018,California,18 and Over,Total Population,18 and Over,104054,34.6
2018,Colusa,18 and Over,Total Population,18 and Over,68,42.9
2018,Contra Costa,18 and Over,Total Population,18 and Over,4077,47.6
2018,Del Norte,18 and Over,Total Population,18 and Over,86,44.5
2018,El Dorado,18 and Over,Total Population,18 and Over,433,32.7
2018,Fresno,18 and Over,Total Population,18 and Over,3248,45.2
2018,Glenn,18 and Over,Total Population,18 and Over,70,33.9
2018,Humboldt,18 and Over,Total Population,18 and Over,550,55.1
2018,Imperial,18 and Over,Total Population,18 and Over,550,40.6
2018,Inyo,18 and Over,Total Population,18 and Over,56,43.8
2018,Kern,18 and Over,Total Population,18 and Over,2390,36.4
2018,Kings,18 and Over,Total Population,18 and Over,465,44.6
2018,Lake,18 and Over,Total Population,18 and Over,391,88.1
2018,Lassen,18 and Over,Total Population,18 and Over,88,35.5
2018,Los Angeles,18 and Over,Total Population,18 and Over,28932,36.6
2018,Madera,18 and Over,Total Population,18 and Over,327,28.5
2018,Marin,18 and Over,Total Population,18 and Over,415,20.8
2018,Mariposa,18 and Over,Total Population,18 and Over,56,49.1
2018,Mendocino,18 and Over,Total Population,18 and Over,354,56.3
2018,Merced,18 and Over,Total Population,18 and Over,1033,51.4
2018,Modoc,18 and Over,Total Population,18 and Over,53,82.6
2018,Mono,18 and Over,Total Population,18 and Over,47,51.4
2018,Monterey,18 and Over,Total Population,18 and Over,1045,31.9
2018,Napa,18 and Over,Total Population,18 and Over,354,31.4
2018,Nevada,18 and Over,Total Population,18 and Over,168,23.9
2018,Orange,18 and Over,Total Population,18 and Over,5076,20.6
2018,Placer,18 and Over,Total Population,18 and Over,845,29.9
2018,Plumas,18 and Over,Total Population,18 and Over,64,49.2
2018,Riverside,18 and Over,Total Population,18 and Over,5626,31.7
2018,Sacramento,18 and Over,Total Population,18 and Over,6809,59.6
2018,San Benito,18 and Over,Total Population,18 and Over,210,49.7
2018,San Bernardino,18 and Over,Total Population,18 and Over,6537,40.9
2018,San Diego,18 and Over,Total Population,18 and Over,5792,23.2
2018,San Francisco,18 and Over,Total Population,18 and Over,1932,26.1
2018,San Joaquin,18 and Over,Total Population,18 and Over,3041,55.8
2018,San Luis Obispo,18 and Over,Total Population,18 and Over,494,24.3
2018,San Mateo,18 and Over,Total Population,18 and Over,1391,22.9
2018,Santa Barbara,18 and Over,Total Population,18 and Over,780,22.4
2018,Santa Clara,18 and Over,Total Population,18 and Over,3595,23.9
2018,Santa Cruz,18 and Over,Total Population,18 and Over,513,25.4
2018,Shasta,18 and Over,Total Population,18 and Over,428,35.3
2018,Siskiyou,18 and Over,Total Population,18 and Over,105,32.7
2018,Solano,18 and Over,Total Population,18 and Over,2332,71.6
2018,Sonoma,18 and Over,Total Population,18 and Over,1280,33.6
2018,Stanislaus,18 and Over,Total Population,18 and Over,1830,45.6
2018,Sutter,18 and Over,Total Population,18 and Over,187,25.7
2018,Tehama,18 and Over,Total Population,18 and Over,193,43.5
2018,Trinity,18 and Over,Total Population,18 and Over,36,45.3
2018,Tulare,18 and Over,Total Population,18 and Over,817,24.4
2018,Tuolumne,18 and Over,Total Population,18 and Over,173,44.6
2018,Ventura,18 and Over,Total Population,18 and Over,1523,24.2
2018,Yolo,18 and Over,Total Population,18 and Over,544,34.5
2018,Yuba,18 and Over,Total Population,18 and Over,227,40.8
2018,Alameda,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,18,48.7
2018,California,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,479,37.0
2018,Humboldt,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,31,61.4
2018,Los Angeles,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,40,25.0
2018,Mendocino,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,12,54.4
2018,Riverside,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,26,28.2
2018,Sacramento,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,30,44.6
2018,San Bernardino,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,134,187.1
2018,San Diego,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,31,26.6
2018,San Francisco,18 and Over,Race-Ethnicity,American Indian/Alaskan Native,15,81.1
2018,Alameda,18 and Over,Race-Ethnicity,Asian/Pacific Islander,694,18.1
2018,Butte,18 and Over,Race-Ethnicity,Asian/Pacific Islander,15,22.0
2018,California,18 and Over,Race-Ethnicity,Asian/Pacific Islander,6974,15.1
2018,Contra Costa,18 and Over,Race-Ethnicity,Asian/Pacific Islander,366,24.2
2018,El Dorado,18 and Over,Race-Ethnicity,Asian/Pacific Islander,12,20.8
2018,Fresno,18 and Over,Race-Ethnicity,Asian/Pacific Islander,126,17.5
2018,Humboldt,18 and Over,Race-Ethnicity,Asian/Pacific Islander,14,51.0
2018,Kern,18 and Over,Race-Ethnicity,Asian/Pacific Islander,48,16.8
2018,Los Angeles,18 and Over,Race-Ethnicity,Asian/Pacific Islander,1507,11.7
2018,Marin,18 and Over,Race-Ethnicity,Asian/Pacific Islander,14,11.3
2018,Merced,18 and Over,Race-Ethnicity,Asian/Pacific Islander,29,21.8
2018,Mono,18 and Over,Race-Ethnicity,Asian/Pacific Islander,21,4564.1
2018,Monterey,18 and Over,Race-Ethnicity,Asian/Pacific Islander,40,18.4
2018,Napa,18 and Over,Race-Ethnicity,Asian/Pacific Islander,27,29.0
2018,Orange,18 and Over,Race-Ethnicity,Asian/Pacific Islander,518,10.2
2018,Placer,18 and Over,Race-Ethnicity,Asian/Pacific Islander,50,26.9
2018,Riverside,18 and Over,Race-Ethnicity,Asian/Pacific Islander,180,14.9
2018,Sacramento,18 and Over,Race-Ethnicity,Asian/Pacific Islander,683,36.8
2018,San Bernardino,18 and Over,Race-Ethnicity,Asian/Pacific Islander,164,13.5
2018,San Diego,18 and Over,Race-Ethnicity,Asian/Pacific Islander,421,13.6
2018,San Francisco,18 and Over,Race-Ethnicity,Asian/Pacific Islander,303,10.7
2018,San Joaquin,18 and Over,Race-Ethnicity,Asian/Pacific Islander,279,32.3
2018,San Mateo,18 and Over,Race-Ethnicity,Asian/Pacific Islander,281,15.7
2018,Santa Barbara,18 and Over,Race-Ethnicity,Asian/Pacific Islander,26,14.1
2018,Santa Clara,18 and Over,Race-Ethnicity,Asian/Pacific Islander,586,11.1
2018,Shasta,18 and Over,Race-Ethnicity,Asian/Pacific Islander,30,78.8
2018,Solano,18 and Over,Race-Ethnicity,Asian/Pacific Islander,255,46.0
2018,Sonoma,18 and Over,Race-Ethnicity,Asian/Pacific Islander,52,30.9
2018,Stanislaus,18 and Over,Race-Ethnicity,Asian/Pacific Islander,63,24.6
2018,Sutter,18 and Over,Race-Ethnicity,Asian/Pacific Islander,18,15.7
2018,Tulare,18 and Over,Race-Ethnicity,Asian/Pacific Islander,12,11.8
2018,Ventura,18 and Over,Race-Ethnicity,Asian/Pacific Islander,51,10.5
2018,Yolo,18 and Over,Race-Ethnicity,Asian/Pacific Islander,37,19.2
2018,Alameda,18 and Over,Race-Ethnicity,African-American,2282,155.4
2018,Butte,18 and Over,Race-Ethnicity,African-American,90,286.1
2018,California,18 and Over,Race-Ethnicity,African-American,22629,129.1
2018,Contra Costa,18 and Over,Race-Ethnicity,African-American,1366,166.0
2018,El Dorado,18 and Over,Race-Ethnicity,African-American,21,188.7
2018,Fresno,18 and Over,Race-Ethnicity,African-American,374,107.6
2018,Humboldt,18 and Over,Race-Ethnicity,African-American,46,426.0
2018,Imperial,18 and Over,Race-Ethnicity,African-American,16,53.9
2018,Kern,18 and Over,Race-Ethnicity,African-American,490,130.9
2018,Kings,18 and Over,Race-Ethnicity,African-American,58,91.4
2018,Lake,18 and Over,Race-Ethnicity,African-American,20,267.3
2018,Los Angeles,18 and Over,Race-Ethnicity,African-American,7858,127.2
2018,Madera,18 and Over,Race-Ethnicity,African-American,25,77.4
2018,Marin,18 and Over,Race-Ethnicity,African-American,56,88.3
2018,Mendocino,18 and Over,Race-Ethnicity,African-American,26,529.5
2018,Merced,18 and Over,Race-Ethnicity,African-American,91,126.9
2018,Monterey,18 and Over,Race-Ethnicity,African-American,61,64.3
2018,Napa,18 and Over,Race-Ethnicity,African-American,14,67.1
2018,Orange,18 and Over,Race-Ethnicity,African-American,337,82.0
2018,Placer,18 and Over,Race-Ethnicity,African-American,52,120.1
2018,Riverside,18 and Over,Race-Ethnicity,African-American,1089,94.8
2018,Sacramento,18 and Over,Race-Ethnicity,African-American,2136,178.8
2018,San Bernardino,18 and Over,Race-Ethnicity,African-American,1497,103.5
2018,San Diego,18 and Over,Race-Ethnicity,African-American,1006,88.1
2018,San Francisco,18 and Over,Race-Ethnicity,African-American,694,201.5
2018,San Joaquin,18 and Over,Race-Ethnicity,African-American,800,195.4
2018,San Luis Obispo,18 and Over,Race-Ethnicity,African-American,36,71.3
2018,San Mateo,18 and Over,Race-Ethnicity,African-American,127,79.5
2018,Santa Barbara,18 and Over,Race-Ethnicity,African-American,64,98.4
2018,Santa Clara,18 and Over,Race-Ethnicity,African-American,370,102.1
2018,Santa Cruz,18 and Over,Race-Ethnicity,African-American,20,125.1
2018,Shasta,18 and Over,Race-Ethnicity,African-American,21,170.5
2018,Solano,18 and Over,Race-Ethnicity,African-American,866,184.4
2018,Sonoma,18 and Over,Race-Ethnicity,African-American,69,110.3
2018,Stanislaus,18 and Over,Race-Ethnicity,African-American,201,171.1
2018,Sutter,18 and Over,Race-Ethnicity,African-American,18,121.2
2018,Tulare,18 and Over,Race-Ethnicity,African-American,34,72.8
2018,Ventura,18 and Over,Race-Ethnicity,African-American,92,85.4
2018,Yolo,18 and Over,Race-Ethnicity,African-American,47,117.6
2018,Yuba,18 and Over,Race-Ethnicity,African-American,41,239.6
2018,Alameda,18 and Over,Race-Ethnicity,Hispanic,957,34.9
2018,Butte,18 and Over,Race-Ethnicity,Hispanic,51,16.6
